GO_Term,AUROC,From_Level,AUROC_difference,Ones,Zeros,Size,TL,Balance,Ontology,Frozen,LR,Data,Time
GO:0046914,0.5946,5,-0.0787,752,745,1497,1,0.9953,mf,0,1.00E-05,Aug,13.9977
GO:0032553,0.8396,5,-0.0115,823,806,1629,1,0.9896,mf,0,1.00E-05,Aug,4.1433
GO:0017076,0.7744,5,0.0739,946,949,1895,1,0.9984,mf,0,1.00E-05,Aug,5.2
GO:0004721,0.9263,5,0.2202,260,269,529,1,0.983,mf,0,1.00E-05,Aug,1.7054
GO:0004674,0.9759,5,0.2456,650,656,1306,1,0.9954,mf,0,1.00E-05,Aug,3.291
GO:1990782,0.5988,5,-0.1728,504,505,1009,1,0.999,mf,0,1.00E-05,Aug,3.1445
GO:0008270,0.594,5,-0.1764,377,379,756,1,0.9974,mf,0,1.00E-05,Aug,9.7091
GO:0032555,0.8432,5,-0.0049,780,755,1535,1,0.9837,mf,0,1.00E-05,Aug,3.9165
GO:0030554,0.7896,5,-0.0823,737,744,1481,1,0.9953,mf,0,1.00E-05,Aug,3.7871
GO:0004721,0.9229,6,0.0557,260,269,529,1,0.983,mf,0,1.00E-05,Aug,1.8501
GO:0004674,0.9813,6,0.2632,650,656,1306,1,0.9954,mf,0,1.00E-05,Aug,3.4751
GO:1990782,0.5972,6,-0.1835,504,505,1009,1,0.999,mf,0,1.00E-05,Aug,2.8719
GO:0008270,0.6806,6,0.0073,377,379,756,1,0.9974,mf,0,1.00E-05,Aug,2.4002
GO:0032555,0.8276,6,-0.0235,780,755,1535,1,0.9837,mf,0,1.00E-05,Aug,3.9682
GO:0030554,0.7761,6,0.0756,737,744,1481,1,0.9953,mf,0,1.00E-05,Aug,4.3373
GO:0016787,0.7285,2,-0.1457,7755,7804,15559,1,0.9969,mf,0,1.00E-05,Aug,268.9084
GO:0016740,0.7305,2,-0.0234,7123,7097,14220,1,0.9982,mf,0,1.00E-05,Aug,158.5305
GO:0140096,0.7715,2,-0.053,8221,8218,16439,1,0.9998,mf,0,1.00E-05,Aug,148.0703
GO:0005515,0.6467,2,-0.2113,9674,9719,19393,1,0.9977,mf,0,1.00E-05,Aug,226.7697
GO:0043167,0.5868,2,-0.2733,10607,10613,21220,1,0.9997,mf,0,1.00E-05,Aug,80.9897
GO:0097367,0.5984,2,-0.1328,12226,12270,24496,1,0.9982,mf,0,1.00E-05,Aug,135.4956
GO:0097159,0.7279,2,0.0675,8105,8078,16183,1,0.9983,mf,0,1.00E-05,Aug,84.1341
GO:0036094,0.5883,2,-0.1248,11712,11788,23500,1,0.9968,mf,0,1.00E-05,Aug,73.3694
GO:0016788,0.7355,2,0.001,4835,4804,9639,1,0.9968,mf,0,1.00E-05,Aug,167.4738
GO:0016772,0.814,2,0.1283,3938,3955,7893,1,0.9978,mf,0,1.00E-05,Aug,16.9621
GO:0019899,0.5903,2,-0.247,7113,7087,14200,1,0.9982,mf,0,1.00E-05,Aug,245.855
GO:0043169,0.5458,2,-0.3297,6115,6076,12191,1,0.9968,mf,0,1.00E-05,Aug,122.3218
GO:0043168,0.6484,2,-0.0398,5472,5533,11005,1,0.9945,mf,0,1.00E-05,Aug,189.9225
GO:1901265,0.5775,2,-0.1147,6301,6275,12576,1,0.9979,mf,0,1.00E-05,Aug,41.476
GO:1901363,0.6859,2,0.0221,9426,9421,18847,1,0.9997,mf,0,1.00E-05,Aug,221.5493
GO:0042578,0.8203,2,0.0984,2424,2432,4856,1,0.9984,mf,0,1.00E-05,Aug,85.0619
GO:0016773,0.871,2,0.1158,2932,2907,5839,1,0.9957,mf,0,1.00E-05,Aug,33.0765
GO:0016301,0.8561,2,-0.0389,3173,3175,6348,1,0.9997,mf,0,1.00E-05,Aug,50.9062
GO:0019900,0.5895,2,-0.3336,4053,4059,8112,1,0.9993,mf,0,1.00E-05,Aug,140.9482
GO:0046872,0.5787,2,-0.3397,5720,5693,11413,1,0.9976,mf,0,1.00E-05,Aug,91.4572
GO:0035639,0.7908,2,0.1235,2759,2786,5545,1,0.9951,mf,0,1.00E-05,Aug,97.316
GO:0000166,0.5816,2,-0.0738,6286,6290,12576,1,0.9997,mf,0,1.00E-05,Aug,24.9033
GO:0016791,0.8076,2,0.0018,1857,1834,3691,1,0.9938,mf,0,1.00E-05,Aug,27.8784
GO:0004672,0.9467,2,0.2222,5447,5441,10888,1,0.9994,mf,0,1.00E-05,Aug,97.969
GO:0019901,0.5885,2,-0.3552,3651,3637,7288,1,0.9981,mf,0,1.00E-05,Aug,126.8647
GO:0046914,0.6038,2,-0.3529,3175,3143,6318,1,0.9949,mf,0,1.00E-05,Aug,109.9512
GO:0032553,0.6525,2,0.022,4603,4605,9208,1,0.9998,mf,0,1.00E-05,Aug,25.9991
GO:0017076,0.6149,2,-0.0998,5291,5275,10566,1,0.9985,mf,0,1.00E-05,Aug,41.2952
GO:0004721,0.8552,2,0.0698,915,931,1846,1,0.9913,mf,0,1.00E-05,Aug,5.7413
GO:0004674,0.9506,2,0.2082,3353,3308,6661,1,0.9932,mf,0,1.00E-05,Aug,116.2268
GO:1990782,0.6044,2,-0.3049,3431,3439,6870,1,0.9988,mf,0,1.00E-05,Aug,119.9308
GO:0008270,0.5793,2,-0.3927,1600,1578,3178,1,0.9931,mf,0,1.00E-05,Aug,16.0583
GO:0032555,0.6558,2,-0.0624,4350,4327,8677,1,0.9973,mf,0,1.00E-05,Aug,150.7458
GO:0030554,0.5892,2,-0.1864,4035,4056,8091,1,0.9974,mf,0,1.00E-05,Aug,139.9135
GO:0016788,0.6833,3,-0.1909,2277,2295,4572,1,0.9961,mf,0,1.00E-05,Aug,29.508
GO:0016772,0.8703,3,0.1164,2369,2392,4761,1,0.9952,mf,0,1.00E-05,Aug,10.4609
GO:0019899,0.6904,3,-0.1341,5645,5696,11341,1,0.9955,mf,0,1.00E-05,Aug,101.9547
GO:0043169,0.5774,3,-0.2806,1571,1552,3123,1,0.9939,mf,0,1.00E-05,Aug,16.9661
GO:0043168,0.6638,3,-0.1963,1488,1431,2919,1,0.9805,mf,0,1.00E-05,Aug,6.7536
GO:1901265,0.5114,3,-0.2198,4105,4106,8211,1,0.9999,mf,0,1.00E-05,Aug,29.0608
GO:1901363,0.7504,3,0.09,1303,1325,2628,1,0.9916,mf,0,1.00E-05,Aug,21.8245
GO:0042578,0.8078,3,0.0947,1141,1150,2291,1,0.9961,mf,0,1.00E-05,Aug,5.3123
GO:0016773,0.8851,3,0.1506,1747,1716,3463,1,0.991,mf,0,1.00E-05,Aug,22.4074
GO:0016301,0.8726,3,0.1869,1899,1877,3776,1,0.9942,mf,0,1.00E-05,Aug,39.1277
GO:0019900,0.6582,3,-0.1791,3674,3653,7327,1,0.9971,mf,0,1.00E-05,Aug,25.7556
GO:0046872,0.6525,3,-0.223,1480,1443,2923,1,0.9873,mf,0,1.00E-05,Aug,6.8207
GO:0035639,0.6249,3,-0.0633,2551,2535,5086,1,0.9969,mf,0,1.00E-05,Aug,14.9318
GO:0000166,0.6798,3,-0.0124,1175,1177,2352,1,0.9991,mf,0,1.00E-05,Aug,17.1006
GO:0016791,0.7473,3,0.0835,857,865,1722,1,0.9954,mf,0,1.00E-05,Aug,9.8078
GO:0004672,0.944,3,0.2221,1353,1338,2691,1,0.9944,mf,0,1.00E-05,Aug,29.9382
GO:0019901,0.6252,3,-0.13,3273,3210,6483,1,0.9903,mf,0,1.00E-05,Aug,74.8064
GO:0046914,0.5242,3,-0.3708,814,811,1625,1,0.9982,mf,0,1.00E-05,Aug,17.3465
GO:0032553,0.7528,3,-0.1703,867,877,1744,1,0.9943,mf,0,1.00E-05,Aug,4.348
GO:0017076,0.726,3,-0.1924,999,995,1994,1,0.998,mf,0,1.00E-05,Aug,5.589
GO:0004721,0.8857,3,0.2184,2931,2985,5916,1,0.9909,mf,0,1.00E-05,Aug,76.0385
GO:0004674,0.9642,3,0.3088,834,836,1670,1,0.9988,mf,0,1.00E-05,Aug,5.8384
GO:1990782,0.7642,3,-0.0416,2979,2984,5963,1,0.9992,mf,0,1.00E-05,Aug,31.5506
GO:0008270,0.4802,3,-0.2443,413,407,820,1,0.9927,mf,0,1.00E-05,Aug,5.6414
GO:0032555,0.7711,3,-0.1726,822,821,1643,1,0.9994,mf,0,1.00E-05,Aug,4.2234
GO:0030554,0.6809,3,-0.2758,755,758,1513,1,0.998,mf,0,1.00E-05,Aug,4.4438
GO:0042578,0.905,4,0.0308,694,688,1382,1,0.9957,mf,0,1.00E-05,Aug,3.6047
GO:0016773,0.9159,4,0.162,1428,1410,2838,1,0.9937,mf,0,1.00E-05,Aug,6.5642
GO:0016301,0.9037,4,0.0792,1559,1529,3088,1,0.9903,mf,0,1.00E-05,Aug,7.235
GO:0019900,0.6981,4,-0.1599,1110,1109,2219,1,0.9995,mf,0,1.00E-05,Aug,6.1535
GO:0046872,0.6752,4,-0.1849,1480,1443,2923,1,0.9873,mf,0,1.00E-05,Aug,11.95
GO:0035639,0.7605,4,0.1001,733,743,1476,1,0.9932,mf,0,1.00E-05,Aug,3.93
GO:0016791,0.852,4,0.1389,522,532,1054,1,0.9905,mf,0,1.00E-05,Aug,19.6674
GO:0004672,0.9436,4,0.2091,1103,1112,2215,1,0.9959,mf,0,1.00E-05,Aug,5.2915
GO:0019901,0.6496,4,-0.0361,964,972,1936,1,0.9959,mf,0,1.00E-05,Aug,8.9673
GO:0046914,0.5541,4,-0.2832,814,811,1625,1,0.9982,mf,0,1.00E-05,Aug,14.3209
GO:0032553,0.7697,4,-0.1058,867,877,1744,1,0.9943,mf,0,1.00E-05,Aug,4.4299
GO:0017076,0.7559,4,0.0677,999,995,1994,1,0.998,mf,0,1.00E-05,Aug,4.8913
GO:0004721,0.867,4,0.1748,270,261,531,1,0.9831,mf,0,1.00E-05,Aug,1.7117
GO:0004674,0.9687,4,0.3049,683,676,1359,1,0.9948,mf,0,1.00E-05,Aug,3.502
GO:1990782,0.7766,4,0.0547,883,875,1758,1,0.9954,mf,0,1.00E-05,Aug,5.0131
GO:0008270,0.5052,4,-0.25,413,407,820,1,0.9927,mf,0,1.00E-05,Aug,5.0371
GO:0032555,0.7827,4,-0.1123,822,821,1643,1,0.9994,mf,0,1.00E-05,Aug,4.1048
GO:0030554,0.7094,4,-0.2137,755,758,1513,1,0.998,mf,0,1.00E-05,Aug,3.8782
GO:0016791,0.9134,5,0.0392,528,514,1042,1,0.9866,mf,0,1.00E-05,Aug,2.9932
GO:0004672,0.9578,5,0.2039,1103,1112,2215,1,0.9959,mf,0,1.00E-05,Aug,5.3369
GO:0019901,0.7205,5,-0.104,558,561,1119,1,0.9973,mf,0,1.00E-05,Aug,3.5226
GO:0046914,0.4681,5,-0.3899,814,811,1625,1,0.9982,mf,0,1.00E-05,Aug,17.5528
GO:0032553,0.7666,5,-0.0935,867,877,1744,1,0.9943,mf,0,1.00E-05,Aug,4.3455
GO:0017076,0.7426,5,0.0114,999,995,1994,1,0.998,mf,0,1.00E-05,Aug,4.9321
GO:0004721,0.9287,5,0.2683,263,262,525,1,0.9981,mf,0,1.00E-05,Aug,1.7211
GO:0004674,0.9768,5,0.2637,683,676,1359,1,0.9948,mf,0,1.00E-05,Aug,3.3904
GO:1990782,0.6617,5,-0.0728,501,517,1018,1,0.9843,mf,0,1.00E-05,Aug,5.8201
GO:0008270,0.4792,5,-0.2065,413,407,820,1,0.9927,mf,0,1.00E-05,Aug,11.4625
GO:0032555,0.7776,5,-0.0597,822,821,1643,1,0.9994,mf,0,1.00E-05,Aug,4.0843
GO:0030554,0.7148,5,-0.1607,755,758,1513,1,0.998,mf,0,1.00E-05,Aug,3.8446
GO:0004721,0.9375,6,0.0633,263,262,525,1,0.9981,mf,0,1.00E-05,Aug,2.2444
GO:0004674,0.9796,6,0.2257,683,676,1359,1,0.9948,mf,0,1.00E-05,Aug,3.5907
GO:1990782,0.6544,6,-0.1701,501,517,1018,1,0.9843,mf,0,1.00E-05,Aug,4.3171
GO:0008270,0.698,6,-0.16,413,407,820,1,0.9927,mf,0,1.00E-05,Aug,2.4874
GO:0032555,0.7664,6,-0.0937,822,821,1643,1,0.9994,mf,0,1.00E-05,Aug,4.2009
GO:0030554,0.7268,6,-0.0044,755,758,1513,1,0.998,mf,0,1.00E-05,Aug,3.937
GO:0016787,0.7204,2,-0.1464,7931,7891,15822,1,0.9975,mf,0,1.00E-05,Aug,213.9564
GO:0016740,0.746,2,-0.0115,7326,7257,14583,1,0.9953,mf,0,1.00E-05,Aug,176.4669
GO:0140096,0.7985,2,-0.0198,8413,8420,16833,1,0.9996,mf,0,1.00E-05,Aug,289.9459
GO:0005515,0.6417,2,-0.1982,9858,9931,19789,1,0.9963,mf,0,1.00E-05,Aug,177.9633
GO:0043167,0.569,2,-0.3002,10553,10589,21142,1,0.9983,mf,0,1.00E-05,Aug,73.419
GO:0097367,0.6228,2,-0.0986,12183,12210,24393,1,0.9989,mf,0,1.00E-05,Aug,125.6493
GO:0097159,0.7401,2,0.0829,8035,8042,16077,1,0.9996,mf,0,1.00E-05,Aug,116.5642
GO:0036094,0.6056,2,-0.0962,11642,11709,23351,1,0.9971,mf,0,1.00E-05,Aug,121.8032
GO:0016788,0.7279,2,-0.0594,4948,4950,9898,1,0.9998,mf,0,1.00E-05,Aug,171.5662
GO:0016772,0.8458,2,0.1732,3924,3933,7857,1,0.9989,mf,0,1.00E-05,Aug,136.3643
GO:0019899,0.5752,2,-0.2681,7255,7218,14473,1,0.9974,mf,0,1.00E-05,Aug,135.6297
GO:0043169,0.612,2,-0.2706,5945,5935,11880,1,0.9992,mf,0,1.00E-05,Aug,41.7745
GO:0043168,0.638,2,0.0013,5615,5564,11179,1,0.9954,mf,0,1.00E-05,Aug,32.009
GO:1901265,0.5881,2,-0.1075,6236,6225,12461,1,0.9991,mf,0,1.00E-05,Aug,34.8895
GO:1901363,0.6406,2,-0.0516,9504,9504,19008,1,1,mf,0,1.00E-05,Aug,55.7212
GO:0042578,0.8265,2,0.1037,2503,2555,5058,1,0.9897,mf,0,1.00E-05,Aug,81.2358
GO:0016773,0.9126,2,0.1812,2912,2914,5826,1,0.9997,mf,0,1.00E-05,Aug,82.5263
GO:0016301,0.8978,2,-0.0234,3189,3138,6327,1,0.9919,mf,0,1.00E-05,Aug,104.3044
GO:0019900,0.5414,2,-0.3804,4409,4393,8802,1,0.9982,mf,0,1.00E-05,Aug,153.4939
GO:0046872,0.6258,2,-0.2955,5565,5517,11082,1,0.9957,mf,0,1.00E-05,Aug,100.8876
GO:0035639,0.6257,2,0.056,2935,2963,5898,1,0.9953,mf,0,1.00E-05,Aug,14.9113
GO:0000166,0.5858,2,-0.1103,8471,8416,16887,1,0.9967,mf,0,1.00E-05,Aug,35.845
GO:0016791,0.7946,2,-0.0075,1898,1873,3771,1,0.9934,mf,0,1.00E-05,Aug,66.6415
GO:0004672,0.9555,2,0.2423,2299,2292,4591,1,0.9985,mf,0,1.00E-05,Aug,80.7469
GO:0019901,0.4934,2,-0.444,3956,3938,7894,1,0.9977,mf,0,1.00E-05,Aug,33.3594
GO:0046914,0.6032,2,-0.3527,2989,2963,5952,1,0.9956,mf,0,1.00E-05,Aug,70.4561
GO:0032553,0.7484,2,0.1617,9305,9271,18576,1,0.9982,mf,0,1.00E-05,Aug,296.5061
GO:0017076,0.5906,2,-0.1029,7134,7167,14301,1,0.9977,mf,0,1.00E-05,Aug,50.3146
GO:0004721,0.8926,2,0.1199,959,959,1918,1,1,mf,0,1.00E-05,Aug,34.4442
GO:0004674,0.9511,2,0.1953,1389,1384,2773,1,0.9982,mf,0,1.00E-05,Aug,49.2217
GO:1990782,0.4762,2,-0.4547,3686,3668,7354,1,0.9976,mf,0,1.00E-05,Aug,128.4313
GO:0008270,0.6605,2,-0.3157,1514,1540,3054,1,0.9915,mf,0,1.00E-05,Aug,46.1729
GO:0032555,0.6025,2,0.0419,5702,5681,11383,1,0.9982,mf,0,1.00E-05,Aug,24.3202
GO:0030554,0.6531,2,0.1003,5462,5424,10886,1,0.9965,mf,0,1.00E-05,Aug,38.4401
GO:0016788,0.6716,3,-0.1952,2302,2306,4608,1,0.9991,mf,0,1.00E-05,Aug,15.5458
GO:0016772,0.856,3,0.0985,2371,2348,4719,1,0.9951,mf,0,1.00E-05,Aug,10.526
GO:0019899,0.6733,3,-0.145,5626,5654,11280,1,0.9975,mf,0,1.00E-05,Aug,73.8089
GO:0043169,0.6522,3,-0.1877,1545,1511,3056,1,0.9889,mf,0,1.00E-05,Aug,22.051
GO:0043168,0.6731,3,-0.1961,1482,1434,2916,1,0.9835,mf,0,1.00E-05,Aug,7.2142
GO:1901265,0.6197,3,-0.1017,4074,4094,8168,1,0.9976,mf,0,1.00E-05,Aug,18.2607
GO:1901363,0.7064,3,0.0492,1321,1332,2653,1,0.9959,mf,0,1.00E-05,Aug,14.5847
GO:0042578,0.7739,3,0.0721,1159,1146,2305,1,0.9944,mf,0,1.00E-05,Aug,5.3559
GO:0016773,0.9018,3,0.1145,1747,1721,3468,1,0.9925,mf,0,1.00E-05,Aug,52.5033
GO:0016301,0.8729,3,0.2003,1881,1866,3747,1,0.996,mf,0,1.00E-05,Aug,54.2969
GO:0019900,0.6499,3,-0.1934,3571,3589,7160,1,0.9975,mf,0,1.00E-05,Aug,49.6086
GO:0046872,0.6761,3,-0.2065,1441,1401,2842,1,0.9859,mf,0,1.00E-05,Aug,8.5729
GO:0035639,0.7045,3,0.0678,757,767,1524,1,0.9934,mf,0,1.00E-05,Aug,8.7034
GO:0000166,0.6422,3,-0.0534,1184,1179,2363,1,0.9979,mf,0,1.00E-05,Aug,11.3549
GO:0016791,0.7171,3,0.0249,864,869,1733,1,0.9971,mf,0,1.00E-05,Aug,24.6519
GO:0004672,0.9583,3,0.2355,2072,2084,4156,1,0.9971,mf,0,1.00E-05,Aug,9.3387
GO:0019901,0.5646,3,-0.1668,3199,3180,6379,1,0.997,mf,0,1.00E-05,Aug,110.667
GO:0046914,0.5804,3,-0.3408,780,755,1535,1,0.9837,mf,0,1.00E-05,Aug,11.9705
GO:0032553,0.6917,3,-0.2301,844,855,1699,1,0.9935,mf,0,1.00E-05,Aug,9.725
GO:0017076,0.6786,3,-0.2427,1006,997,2003,1,0.9955,mf,0,1.00E-05,Aug,5.4682
GO:0004721,0.8946,3,0.3249,2921,2948,5869,1,0.9954,mf,0,1.00E-05,Aug,101.6899
GO:0004674,0.9422,3,0.2461,1232,1248,2480,1,0.9935,mf,0,1.00E-05,Aug,34.3224
GO:1990782,0.6323,3,-0.1698,2864,2901,5765,1,0.9936,mf,0,1.00E-05,Aug,22.5781
GO:0008270,0.5739,3,-0.1393,402,388,790,1,0.9823,mf,0,1.00E-05,Aug,3.9745
GO:0032555,0.7086,3,-0.2288,792,802,1594,1,0.9937,mf,0,1.00E-05,Aug,6.9453
GO:0030554,0.7369,3,-0.219,763,767,1530,1,0.9974,mf,0,1.00E-05,Aug,6.0342
GO:0042578,0.9005,4,0.0337,695,721,1416,1,0.9816,mf,0,1.00E-05,Aug,3.6536
GO:0016773,0.9322,4,0.1747,1452,1415,2867,1,0.9871,mf,0,1.00E-05,Aug,6.691
GO:0016301,0.9111,4,0.0928,1574,1543,3117,1,0.9901,mf,0,1.00E-05,Aug,7.3156
GO:0019900,0.6448,4,-0.1951,1099,1097,2196,1,0.9991,mf,0,1.00E-05,Aug,8.417
GO:0046872,0.6738,4,-0.1954,1441,1401,2842,1,0.9859,mf,0,1.00E-05,Aug,15.4996
GO:0000166,0.684,4,-0.0374,1184,1179,2363,1,0.9979,mf,0,1.00E-05,Aug,15.5815
GO:0035639,0.7512,4,0.094,757,767,1524,1,0.9934,mf,0,1.00E-05,Aug,3.9141
GO:0016791,0.8312,4,0.1294,530,528,1058,1,0.9981,mf,0,1.00E-05,Aug,7.5242
GO:0004672,0.9614,4,0.1741,1123,1114,2237,1,0.996,mf,0,1.00E-05,Aug,5.4225
GO:0019901,0.5435,4,-0.1291,984,985,1969,1,0.9995,mf,0,1.00E-05,Aug,8.3129
GO:0046914,0.6023,4,-0.241,780,755,1535,1,0.9837,mf,0,1.00E-05,Aug,12.5503
GO:0032553,0.6662,4,-0.2164,844,855,1699,1,0.9935,mf,0,1.00E-05,Aug,6.6465
GO:0017076,0.6802,4,0.0435,1006,997,2003,1,0.9955,mf,0,1.00E-05,Aug,5.6054
GO:0004721,0.8912,4,0.1956,270,266,536,1,0.9925,mf,0,1.00E-05,Aug,1.9385
GO:0004674,0.9696,4,0.2774,678,670,1348,1,0.9941,mf,0,1.00E-05,Aug,3.3882
GO:1990782,0.698,4,-0.0248,887,877,1764,1,0.9943,mf,0,1.00E-05,Aug,4.4087
GO:0008270,0.5934,4,-0.138,402,388,790,1,0.9823,mf,0,1.00E-05,Aug,4.6029
GO:0032555,0.7069,4,-0.2143,792,802,1594,1,0.9937,mf,0,1.00E-05,Aug,9.808
GO:0030554,0.7438,4,-0.178,763,767,1530,1,0.9974,mf,0,1.00E-05,Aug,4.4291
GO:0016791,0.9266,5,0.0598,520,506,1026,1,0.9864,mf,0,1.00E-05,Aug,2.9549
GO:0004672,0.9686,5,0.2111,1123,1114,2237,1,0.996,mf,0,1.00E-05,Aug,5.8529
GO:0019901,0.4927,5,-0.3256,560,556,1116,1,0.9964,mf,0,1.00E-05,Aug,8.3204
GO:0046914,0.5647,5,-0.2752,780,755,1535,1,0.9837,mf,0,1.00E-05,Aug,21.5387
GO:0032553,0.7366,5,-0.1326,844,855,1699,1,0.9935,mf,0,1.00E-05,Aug,4.8289
GO:0017076,0.716,5,-0.0054,1006,997,2003,1,0.9955,mf,0,1.00E-05,Aug,11.2253
GO:0004721,0.9378,5,0.2806,263,260,523,1,0.9943,mf,0,1.00E-05,Aug,1.6863
GO:0004674,0.9796,5,0.2778,678,670,1348,1,0.9941,mf,0,1.00E-05,Aug,4.1437
GO:1990782,0.6328,5,-0.1545,496,504,1000,1,0.992,mf,0,1.00E-05,Aug,3.1681
GO:0008270,0.5672,5,-0.1054,402,388,790,1,0.9823,mf,0,1.00E-05,Aug,2.24
GO:0032555,0.726,5,-0.1173,792,802,1594,1,0.9937,mf,0,1.00E-05,Aug,11.9814
GO:0030554,0.7377,5,-0.1449,763,767,1530,1,0.9974,mf,0,1.00E-05,Aug,3.8668
GO:0004721,0.9352,6,0.0684,263,260,523,1,0.9943,mf,0,1.00E-05,Aug,2.0819
GO:0004674,0.968,6,0.2105,678,670,1348,1,0.9941,mf,0,1.00E-05,Aug,3.5819
GO:1990782,0.6211,6,-0.1972,496,504,1000,1,0.992,mf,0,1.00E-05,Aug,2.8496
GO:0008270,0.7067,6,-0.1332,402,388,790,1,0.9823,mf,0,1.00E-05,Aug,2.3935
GO:0032555,0.759,6,-0.1102,792,802,1594,1,0.9937,mf,0,1.00E-05,Aug,4.0852
GO:0030554,0.7673,6,0.0459,763,767,1530,1,0.9974,mf,0,1.00E-05,Aug,3.9608
GO:0016787,0.6443,2,-0.2243,7630,7671,15301,1,0.9973,mf,0,1.00E-06,Aug,250.5262
GO:0016740,0.6816,2,-0.0297,6774,6720,13494,1,0.996,mf,0,1.00E-06,Aug,155.6005
GO:0140096,0.726,2,-0.0728,7894,7911,15805,1,0.9989,mf,0,1.00E-06,Aug,258.2952
GO:0005515,0.5818,2,-0.2569,9556,9540,19096,1,0.9992,mf,0,1.00E-06,Aug,313.2955
GO:0043167,0.5244,2,-0.3135,10781,10774,21555,1,0.9997,mf,0,1.00E-06,Aug,56.9386
GO:0097367,0.593,2,-0.1268,12164,12220,24384,1,0.9977,mf,0,1.00E-06,Aug,53.1332
GO:0097159,0.6486,2,-0.0126,8040,8019,16059,1,0.9987,mf,0,1.00E-06,Aug,58.0907
GO:0036094,0.5509,2,-0.1258,11726,11791,23517,1,0.9972,mf,0,1.00E-06,Aug,54.002
GO:0016788,0.5301,2,-0.1667,4629,4689,9318,1,0.9936,mf,0,1.00E-06,Aug,153.2756
GO:0016772,0.7839,2,0.0721,3832,3816,7648,1,0.9979,mf,0,1.00E-06,Aug,118.175
GO:0019899,0.6203,2,-0.1694,6835,6814,13649,1,0.9985,mf,0,1.00E-06,Aug,72.8439
GO:0043169,0.5606,2,-0.2857,5978,5966,11944,1,0.999,mf,0,1.00E-06,Aug,156.7
GO:0043168,0.5919,2,-0.1028,5825,5826,11651,1,0.9999,mf,0,1.00E-06,Aug,130.6584
GO:1901265,0.5096,2,-0.1515,6373,6340,12713,1,0.9974,mf,0,1.00E-06,Aug,25.6664
GO:1901363,0.656,2,-0.0576,9553,9523,19076,1,0.9984,mf,0,1.00E-06,Aug,311.6425
GO:0042578,0.5899,2,-0.1842,2353,2337,4690,1,0.9966,mf,0,1.00E-06,Aug,11.8804
GO:0016773,0.8588,2,0.1662,2879,2852,5731,1,0.9953,mf,0,1.00E-06,Aug,66.6485
GO:0016301,0.8416,2,-0.0071,3138,3113,6251,1,0.996,mf,0,1.00E-06,Aug,92.6792
GO:0019900,0.6157,2,-0.3118,4070,4062,8132,1,0.999,mf,0,1.00E-06,Aug,133.428
GO:0046872,0.5618,2,-0.36,5573,5558,11131,1,0.9987,mf,0,1.00E-06,Aug,183.7978
GO:0035639,0.63,2,-0.0372,2937,2907,5844,1,0.9949,mf,0,1.00E-06,Aug,97.1078
GO:0000166,0.567,2,-0.1161,6365,6348,12713,1,0.9987,mf,0,1.00E-06,Aug,25.6295
GO:0016791,0.6179,2,-0.0747,1784,1776,3560,1,0.9978,mf,0,1.00E-06,Aug,59.475
GO:0004672,0.9039,2,0.1524,2248,2228,4476,1,0.9955,mf,0,1.00E-06,Aug,9.4709
GO:0019901,0.6316,2,-0.2425,3680,3655,7335,1,0.9966,mf,0,1.00E-06,Aug,120.9584
GO:0046914,0.5936,2,-0.3523,3080,3076,6156,1,0.9994,mf,0,1.00E-06,Aug,44.7594
GO:0032553,0.7211,2,-0.0239,9385,9308,18693,1,0.9959,mf,0,1.00E-06,Aug,306.3552
GO:0017076,0.6043,2,-0.0938,5536,5528,11064,1,0.9993,mf,0,1.00E-06,Aug,182.2116
GO:0004721,0.6814,2,-0.0629,905,918,1823,1,0.9929,mf,0,1.00E-06,Aug,31.1778
GO:0004674,0.9403,2,0.2662,1411,1375,2786,1,0.9871,mf,0,1.00E-06,Aug,46.8373
GO:1990782,0.4726,2,-0.3671,3449,3428,6877,1,0.9969,mf,0,1.00E-06,Aug,113.5666
GO:0008270,0.6017,2,-0.3692,1567,1599,3166,1,0.9899,mf,0,1.00E-06,Aug,7.7138
GO:0032555,0.6437,2,-0.1178,8937,8919,17856,1,0.999,mf,0,1.00E-06,Aug,269.6886
GO:0030554,0.6222,2,-0.0556,4102,4124,8226,1,0.9973,mf,0,1.00E-06,Aug,135.1318
GO:0016788,0.6082,3,-0.2604,2131,2117,4248,1,0.9967,mf,0,1.00E-06,Aug,48.1627
GO:0016772,0.8367,3,0.1254,2512,2524,5036,1,0.9976,mf,0,1.00E-06,Aug,10.6977
GO:0019899,0.7244,3,-0.0744,5585,5652,11237,1,0.994,mf,0,1.00E-06,Aug,22.5662
GO:0043169,0.6561,3,-0.1826,1351,1356,2707,1,0.9982,mf,0,1.00E-06,Aug,6.1312
GO:0043168,0.6562,3,-0.1817,1346,1346,2692,1,1,mf,0,1.00E-06,Aug,6.5625
GO:1901265,0.5929,3,-0.1269,4120,4124,8244,1,0.9995,mf,0,1.00E-06,Aug,137.1895
GO:1901363,0.716,3,0.0548,1196,1199,2395,1,0.9987,mf,0,1.00E-06,Aug,5.5014
GO:0042578,0.7122,3,0.0355,1084,1095,2179,1,0.995,mf,0,1.00E-06,Aug,6.3336
GO:0016773,0.8636,3,0.1668,1894,1848,3742,1,0.9877,mf,0,1.00E-06,Aug,62.6696
